"UnitID","Institution.Name","ug_2016_grand_total","ug_2016_ai_an","ug_2016_asian","ug_2016_black","ug_2016_hispanic","ug_2016_nh_pi","ug_2016_white","ug_2016_two_m_races","ug_2016_unknown","ug_2016_non_resid","ftf_2016_grand_total","ftf_2016_ai_an","ftf_2016_asian","ftf_2016_black","ftf_2016_hispanic","ftf_2016_nh_pi","ftf_2016_white","ftf_2016_two_m_races","ftf_2016_unknown","ftf_2016_non_resid","trans_2016_grand_total","trans_2016_ai_an","trans_2016_asian","trans_2016_black","trans_2016_hispanic","trans_2016_nh_pi","trans_2016_white","trans_2016_two_m_races","trans_2016_unknown","trans_2016_non_resid","ug_2015_grand_total","ug_2015_ai_an","ug_2015_asian","ug_2015_black","ug_2015_hispanic","ug_2015_nh_pi","ug_2015_white","ug_2015_two_m_races","ug_2015_unknown","ug_2015_non_resid","ftf_2015_grand_total","ftf_2015_ai_an","ftf_2015_asian","ftf_2015_black","ftf_2015_hispanic","ftf_2015_nh_pi","ftf_2015_white","ftf_2015_two_m_races","ftf_2015_unknown","ftf_2015_non_resid","trans_2015_grand_total","trans_2015_ai_an","trans_2015_asian","trans_2015_black","trans_2015_hispanic","trans_2015_nh_pi","trans_2015_white","trans_2015_two_m_races","trans_2015_unknown","trans_2015_non_resid","ug_2014_grand_total","ug_2014_ai_an","ug_2014_asian","ug_2014_black","ug_2014_hispanic","ug_2014_nh_pi","ug_2014_white","ug_2014_two_m_races","ug_2014_unknown","ug_2014_non_resid","ftf_2014_grand_total","ftf_2014_ai_an","ftf_2014_asian","ftf_2014_black","ftf_2014_hispanic","ftf_2014_nh_pi","ftf_2014_white","ftf_2014_two_m_races","ftf_2014_unknown","ftf_2014_non_resid","trans_2014_grand_total","trans_2014_ai_an","trans_2014_asian","trans_2014_black","trans_2014_hispanic","trans_2014_nh_pi","trans_2014_white","trans_2014_two_m_races","trans_2014_unknown","trans_2014_non_resid","ug_2013_grand_total","ug_2013_ai_an","ug_2013_asian","ug_2013_black","ug_2013_hispanic","ug_2013_nh_pi","ug_2013_white","ug_2013_two_m_races","ug_2013_unknown","ug_2013_non_resid","ftf_2013_grand_total","ftf_2013_ai_an","ftf_2013_asian","ftf_2013_black","ftf_2013_hispanic","ftf_2013_nh_pi","ftf_2013_white","ftf_2013_two_m_races","ftf_2013_unknown","ftf_2013_non_resid","trans_2013_grand_total","trans_2013_ai_an","trans_2013_asian","trans_2013_black","trans_2013_hispanic","trans_2013_nh_pi","trans_2013_white","trans_2013_two_m_races","trans_2013_unknown","trans_2013_non_resid","ug_2012_grand_total","ug_2012_ai_an","ug_2012_asian","ug_2012_black","ug_2012_hispanic","ug_2012_nh_pi","ug_2012_white","ug_2012_two_m_races","ug_2012_unknown","ug_2012_non_resid","ftf_2012_grand_total","ftf_2012_ai_an","ftf_2012_asian","ftf_2012_black","ftf_2012_hispanic","ftf_2012_nh_pi","ftf_2012_white","ftf_2012_two_m_races","ftf_2012_unknown","ftf_2012_non_resid","trans_2012_grand_total","trans_2012_ai_an","trans_2012_asian","trans_2012_black","trans_2012_hispanic","trans_2012_nh_pi","trans_2012_white","trans_2012_two_m_races","trans_2012_unknown","trans_2012_non_resid","ug_2011_grand_total","ug_2011_ai_an","ug_2011_asian","ug_2011_black","ug_2011_hispanic","ug_2011_nh_pi","ug_2011_white","ug_2011_two_m_races","ug_2011_unknown","ug_2011_non_resid","ftf_2011_grand_total","ftf_2011_ai_an","ftf_2011_asian","ftf_2011_black","ftf_2011_hispanic","ftf_2011_nh_pi","ftf_2011_white","ftf_2011_two_m_races","ftf_2011_unknown","ftf_2011_non_resid","trans_2011_grand_total","trans_2011_ai_an","trans_2011_asian","trans_2011_black","trans_2011_hispanic","trans_2011_nh_pi","trans_2011_white","trans_2011_two_m_races","trans_2011_unknown","trans_2011_non_resid","ug_2010_grand_total","ug_2010_ai_an","ug_2010_asian","ug_2010_black","ug_2010_hispanic","ug_2010_nh_pi","ug_2010_white","ug_2010_two_m_races","ug_2010_unknown","ug_2010_non_resid","ftf_2010_grand_total","ftf_2010_ai_an","ftf_2010_asian","ftf_2010_black","ftf_2010_hispanic","ftf_2010_nh_pi","ftf_2010_white","ftf_2010_two_m_races","ftf_2010_unknown","ftf_2010_non_resid","trans_2010_grand_total","trans_2010_ai_an","trans_2010_asian","trans_2010_black","trans_2010_hispanic","trans_2010_nh_pi","trans_2010_white","trans_2010_two_m_races","trans_2010_unknown","trans_2010_non_resid","urm_percent_ug_2016","minority_percent_ug_2016","urm_percent_ug_2015","minority_percent_ug_2015","urm_percent_ug_2014","minority_percent_ug_2014","urm_percent_ug_2013","minority_percent_ug_2013","urm_percent_ug_2012","minority_percent_ug_2012","urm_percent_ug_2011","minority_percent_ug_2011","urm_percent_ug_2010","minority_percent_ug_2010","urm_percent_ftf_2016","minority_percent_ftf_2016","urm_percent_ftf_2015","minority_percent_ftf_2015","urm_percent_ftf_2014","minority_percent_ftf_2014","urm_percent_ftf_2013","minority_percent_ftf_2013","urm_percent_ftf_2012","minority_percent_ftf_2012","urm_percent_ftf_2011","minority_percent_ftf_2011","urm_percent_ftf_2010","minority_percent_ftf_2010","urm_percent_trans_2016","minority_percent_trans_2016","urm_percent_trans_2015","minority_percent_trans_2015","urm_percent_trans_2014","minority_percent_trans_2014","urm_percent_trans_2013","minority_percent_trans_2013","urm_percent_trans_2012","minority_percent_trans_2012","urm_percent_trans_2011","minority_percent_trans_2011","urm_percent_trans_2010","minority_percent_trans_2010"
220862,"University of Memphis",17183,43,581,6268,821,18,8472,656,118,206,2743,11,92,994,157,0,1270,128,51,40,1395,1,37,543,69,0,671,40,14,20,16644,37,491,6076,713,21,8411,594,118,183,2105,6,70,687,126,0,1055,98,36,27,1353,4,27,524,52,1,679,44,2,20,17073,42,469,6218,652,23,8545,546,390,188,2319,4,75,712,123,6,1259,101,13,26,1454,2,30,604,47,3,706,42,0,20,17223,43,479,6578,583,19,8774,498,85,164,2078,5,76,644,107,2,1146,85,1,12,1441,5,15,559,53,2,754,39,0,14,17653,45,480,6927,510,20,8879,483,158,151,2181,8,59,776,87,1,1148,81,3,18,1554,5,36,619,45,1,778,53,1,16,17975,46,440,7484,461,21,8727,397,259,140,2577,10,69,1066,106,7,1181,97,21,20,1682,3,20,736,47,3,814,40,3,16,17525,37,469,7068,398,13,8776,255,368,141,2437,8,81,1052,88,4,1119,57,5,23,1556,1,24,697,46,1,755,22,1,9,41.2558924518419,50.6954548099866,40.7894736842105,49.4652727709685,40.2389738183096,49.9502137878522,41.5781222783487,49.0564942228416,42.128816631734,49.7026001246247,44.2002781641168,51.4492350486787,42.601997146933,49.922967189729,41.9613561793657,53.700328107911,38.6223277909739,49.8812351543943,36.0068995256576,45.7093574816731,36.1405197305101,44.8508180943215,39.569005043558,47.3635946813388,45.4792394256888,54.1715172681412,46.7788264259335,54.0828887977021,43.8709677419355,51.8996415770609,42.5720620842572,49.8152254249815,44.7730398899587,51.4442916093535,42.470506592644,47.6752255378209,42.7284427284427,49.9356499356499,46.551724137931,51.6052318668252,47.7506426735219,51.4781491002571
170976,"University of Michigan-Ann Arbor",28983,45,3931,1255,1495,10,17630,1098,1458,2061,6689,5,1078,293,428,4,4123,326,112,320,1060,2,96,35,53,0,487,25,46,316,28312,53,3595,1216,1300,10,17370,969,1840,1959,6071,9,821,298,344,1,3729,251,374,244,888,2,56,26,42,0,385,12,42,323,28395,44,3570,1166,1209,12,17531,897,2013,1953,6505,9,955,240,280,2,4287,222,254,256,929,4,50,29,53,0,416,30,46,301,28283,44,3453,1226,1164,10,17672,872,1888,1954,6200,7,769,246,280,3,3924,206,516,249,966,5,51,28,39,0,392,24,81,346,27979,45,3379,1228,1127,12,18061,883,1440,1804,6171,14,796,271,228,4,3922,184,496,256,905,1,49,23,24,0,381,26,93,308,27407,42,3239,1212,1123,11,18038,912,1175,1655,6250,5,816,276,267,5,3888,195,572,226,874,3,38,27,30,0,435,14,54,273,27027,49,3125,1214,1167,6,17970,912,940,1644,6496,11,885,283,275,0,4511,211,55,265,928,3,58,22,28,1,502,25,22,267,9.48832073974399,39.171238312114,8.8866911556937,38.6479231421305,8.36414861771439,38.2602570875154,8.45030583742884,37.5172365024927,8.41702705600629,35.4480145823654,8.5197212390995,34.1846973400956,8.80970880970881,33.5109335109335,10.7788907161011,38.3614890118104,10.5748641080547,38.5768407181683,7.99385088393543,34.0968485780169,8.48387096774194,36.7096774193548,8.08620969048776,36.4446605088316,8.688,37.792,8.58990147783251,30.5572660098522,8.30188679245283,54.0566037735849,7.65765765765766,56.6441441441441,8.82669537136706,55.2206673842842,6.93581780538302,59.4202898550725,5.19337016574586,57.9005524861878,6.52173913043478,50.2288329519451,5.38793103448276,45.9051724137931
174066,"University of Minnesota-Twin Cities",34870,93,3181,1470,1234,34,23379,1218,1161,3100,5880,16,630,197,225,5,4180,237,48,342,2496,11,166,189,107,6,1495,106,16,400,34071,79,2992,1372,1169,21,23070,1159,964,3245,5771,9,544,200,207,4,4230,237,28,312,2352,9,149,129,96,3,1443,71,30,422,34351,86,2997,1343,1080,23,23343,1085,1183,3211,5530,15,548,184,182,1,4032,212,19,337,2357,4,153,156,95,3,1414,89,19,424,34449,95,2920,1330,1026,25,23755,1063,1162,3073,5544,6,516,175,173,1,4175,207,8,283,2525,8,129,139,97,1,1551,83,29,488,34469,116,2876,1289,954,35,24103,946,1215,2935,5514,13,555,149,162,8,4128,194,20,285,2106,11,117,98,67,4,1365,68,23,353,34812,149,2859,1413,951,40,24575,803,1400,2622,5368,11,491,156,151,4,4039,187,19,310,2046,9,95,102,74,2,1356,64,34,310,33607,194,2900,1497,880,42,24051,597,1349,2097,5323,16,461,191,140,5,4082,153,30,245,2220,14,108,124,68,2,1551,52,74,227,7.75451677659879,32.953828505879,7.45795544598045,32.2884564585718,7.05365200430846,32.0456464149515,6.83909547446951,31.0429910882754,6.5072964112681,30.0733992863152,6.7907618062737,29.4065264851201,7.07293123456423,28.4345523254084,7.17687074829932,28.9115646258503,7.05250389880437,26.7024779067753,6.61844484629295,27.0886075949367,6.27705627705628,24.6933621933622,5.64018861080885,25.1360174102285,5.71907600596125,24.75782414307,6.21829795228255,23.3139207213977,11.8589743589744,40.1041666666667,9.56632653061224,38.6479591836735,10.6491302503182,40.0084853627493,9.34653465346535,38.5742574257426,7.83475783475783,35.1851851851852,8.60215053763441,33.7243401759531,8.64864864864865,30.1351351351351
176017,"University of Mississippi",19213,56,315,2486,626,15,14823,415,8,469,3962,14,58,436,164,2,3158,88,0,42,1628,3,19,296,48,2,1182,57,2,19,18785,63,305,2515,533,18,14472,377,10,492,3966,15,71,389,143,2,3221,88,0,37,1676,5,24,296,44,2,1255,29,4,17,18101,52,287,2592,508,20,13802,354,29,457,3809,14,57,445,114,4,3042,91,3,39,1486,4,22,243,44,1,1117,35,12,8,16677,43,262,2563,454,16,12629,293,9,408,3582,9,49,491,115,6,2788,70,0,54,1228,3,19,212,26,1,924,28,4,11,16060,51,250,2693,417,19,11968,256,9,397,3373,8,48,510,103,8,2568,91,0,37,1257,5,13,257,32,1,913,19,4,13,15346,54,226,2586,361,17,11533,187,28,354,3569,10,42,563,114,1,2738,65,5,31,1318,2,16,297,30,1,923,17,7,25,14159,51,208,2312,268,17,10830,154,28,291,3095,11,51,538,84,1,2342,45,1,22,1357,3,14,276,28,2,994,13,9,18,16.1973663665227,22.8491125800239,16.2257120042587,22.9598083577322,17.1261256284183,23.7500690569582,18.0907837140973,24.2729507705223,19.3648816936488,25.4794520547945,19.2037012902385,24.8468656327382,18.2216258210326,23.5115474256657,15.1438667339727,20.2927814235235,13.4140191628845,18.7846696923853,14.6757679180887,20.1365187713311,16.9179229480737,22.1663874930207,18.173732582271,23.8659946635043,18.9688988512188,23.2838330064444,20.0969305331179,24.329563812601,21.1302211302211,27.3955773955774,20.2863961813842,25.1193317422434,19.3135935397039,24.8317631224764,19.3811074918567,24.7557003257329,22.9912490055688,27.3667462211615,24.8103186646434,29.9696509863429,22.4023581429624,26.7501842299189
178396,"University of Missouri-Columbia",25877,51,605,2003,964,12,20256,798,174,1014,4772,13,112,294,193,2,3820,179,37,122,918,0,22,66,42,2,677,25,14,70,27791,49,657,2256,993,13,21752,824,151,1096,6191,17,154,509,260,3,4851,217,15,165,1107,3,15,69,48,0,862,30,6,74,27642,48,643,2268,960,14,21793,764,161,991,6515,9,162,552,237,2,5149,204,21,179,1178,4,24,80,39,1,890,31,7,102,26928,66,613,2202,891,14,21418,679,217,828,6194,14,134,582,244,1,4807,208,26,178,1127,4,21,62,27,1,903,27,9,73,26960,84,621,2170,823,13,21552,554,345,798,6501,14,131,657,232,5,5084,210,33,135,1310,3,24,70,48,1,1041,39,14,70,25992,93,618,1994,729,11,21036,372,452,687,6138,12,151,535,222,4,4923,168,42,81,1352,7,21,72,43,2,1086,27,8,86,24834,110,585,1805,636,5,20383,219,569,522,6089,17,126,532,210,3,4965,146,37,53,1213,1,28,59,24,2,1001,32,17,49,11.4657804227693,21.7219925029949,11.6908351624627,21.7300564931093,11.6778814846972,21.1598292453513,11.4861853832442,20.461972667855,11.1016320474777,20.0593471810089,10.4763004001231,19.067405355494,9.82926632842071,17.9230087782878,10.2053646269908,19.9497066219614,12.4212566628978,21.6443224034889,12.1105141980046,20.9669992325403,13.3354859541492,22.3926380368098,13.6748192585756,21.7966466697431,12.3330074942978,19.7947214076246,12.1859090162588,18.4595171620956,11.7647058823529,26.2527233115468,10.5691056910569,22.1318879855465,10.1018675721562,24.4482173174873,7.89707187222715,19.8757763975155,9.00763358778626,20.5343511450382,8.50591715976331,19.6745562130177,6.84253915910964,17.477328936521
181464,"University of Nebraska-Lincoln",20833,34,529,584,1193,15,15826,625,281,1746,4860,16,120,149,352,3,3673,193,48,306,905,0,20,35,50,2,619,27,9,143,20182,39,492,535,1088,15,15559,567,351,1536,4628,7,113,158,304,3,3629,156,57,201,923,3,20,23,61,0,658,21,8,129,19979,39,474,504,978,14,15552,514,389,1515,4652,6,126,138,288,2,3681,143,76,192,980,3,14,26,55,2,723,27,15,115,19376,52,434,465,904,12,15505,461,382,1161,4420,7,108,138,256,3,3562,125,54,167,995,4,21,31,49,0,724,31,12,123,19103,57,429,426,827,15,15522,380,465,982,3937,10,94,99,191,6,3182,129,112,114,1030,5,17,30,64,2,745,30,22,115,19345,66,416,464,817,13,15935,274,545,815,4093,12,85,104,225,3,3343,95,163,63,1033,5,19,28,42,0,796,24,21,98,19383,67,413,456,750,16,16204,215,541,721,4075,13,72,110,164,2,3536,82,26,70,1021,5,21,35,45,1,791,14,9,100,8.52973647578361,24.0339845437527,8.04181944306808,22.9065503914379,7.41778867811202,22.1582661794885,7.06544178364988,19.978323699422,6.55917918651521,18.7457467413495,6.62186611527527,17.6272938743862,6.22194706701749,16.4009699220967,10.3086419753086,24.4238683127572,9.98271391529818,21.5859982713915,9.15735167669819,20.8727429062769,8.91402714932127,19.4117647058824,7.36601473202946,19.1770383540767,8.03811385291962,18.3239677498168,6.7239263803681,13.2269938650307,9.39226519337017,31.6022099447514,9.10075839653304,28.7107258938245,8.26530612244898,26.2244897959184,8.04020100502512,27.2361809045226,9.12621359223301,27.6699029126214,6.77637947725073,22.9428848015489,7.83545543584721,22.5269343780607
199120,"University of North Carolina at Chapel Hill",18522,100,1905,1482,1412,13,11626,797,723,464,4228,21,448,345,295,0,2661,177,192,89,815,3,66,63,105,0,463,49,25,41,18415,105,1841,1491,1386,20,11672,800,631,469,4076,22,441,300,286,4,2565,166,172,120,850,4,60,52,113,1,515,31,35,39,18350,97,1717,1543,1351,29,11903,776,460,474,3976,21,424,329,301,2,2506,188,109,96,884,5,48,49,113,0,555,39,29,46,18370,87,1615,1567,1299,26,12120,684,496,476,3946,22,405,303,277,2,2501,162,194,80,876,3,60,71,90,0,523,43,28,58,18503,104,1525,1628,1539,9,12203,583,422,490,3915,23,390,304,232,1,2626,176,87,76,845,1,44,49,90,1,532,25,22,81,18430,111,1351,1704,1688,48,12103,443,491,491,4026,24,345,361,253,2,2782,144,26,89,791,1,38,56,75,0,485,30,28,78,18579,120,1074,1700,1983,178,12252,311,552,409,3960,19,332,354,277,2,2771,118,14,73,922,5,60,54,67,0,595,30,8,103,15.6246625634381,37.2314004967066,15.6231333152321,36.6168884061906,15.7711171662125,35.133514986376,15.6015242242787,34.0228633641807,17.116143328109,34.0485326703778,18.4047748236571,34.3298969072165,19.8234565907745,34.0545777490715,15.1371807000946,37.0624408703879,14.3768400392542,37.0706575073602,15.8450704225352,36.9718309859155,14.6984287886467,36.6193613786112,13.690932311622,32.9246487867177,15.25086934923,30.8991554893194,15.9343434343434,30.0252525252525,20.6134969325153,43.1901840490797,19.4117647058824,39.4117647058824,18.3257918552036,37.2171945701357,18.37899543379,40.296803652968,16.4497041420118,37.0414201183432,16.5613147914033,38.685208596713,13.1236442516269,35.4663774403471
207500,"University of Oklahoma-Norman Campus",21609,856,1330,1038,2014,23,13099,1654,460,1135,4198,179,275,200,386,2,2594,356,77,129,1133,68,49,61,142,2,667,84,18,42,21297,825,1272,1020,1897,29,12924,1558,610,1162,4200,163,274,181,360,5,2625,345,111,136,1101,47,43,71,126,4,646,78,26,60,21011,817,1228,957,1865,23,12971,1471,479,1200,4176,155,263,167,352,1,2672,353,64,149,1144,74,51,61,129,2,672,73,24,58,20985,864,1171,1015,1842,37,12926,1337,728,1065,4052,140,222,166,466,5,2534,323,59,137,1173,61,55,62,111,6,692,84,40,62,21109,960,1150,1103,1556,41,13293,1095,961,950,4138,158,228,213,343,5,2668,330,39,154,1337,70,58,82,134,4,818,79,36,56,20495,1064,1129,1057,1180,40,13135,765,1352,773,4053,157,202,183,318,9,2737,277,47,123,1368,85,57,84,104,6,857,87,38,50,19779,1145,1117,1053,878,25,12633,420,1827,681,3724,143,207,183,419,2,2146,212,327,85,1365,81,58,72,107,2,872,71,54,48,14.1237447359896,39.3817390901939,13.6967648025544,39.3153965347232,13.4310599209938,38.2656703631431,13.6144865380033,38.4036216345008,12.5965228101758,37.0268605807949,10.914857282264,35.9111978531349,9.76287982203347,36.1292279690581,13.9590281086232,38.208670795617,12.8809523809524,37.5,12.4281609195402,36.0153256704981,15.5972359328727,37.4629812438302,13.4364427259546,35.5244079265346,12.3612139156181,32.4697754749568,16.1654135338346,42.3737916219119,17.9170344218888,41.1297440423654,17.8928247048138,41.3260672116258,16.6083916083916,41.2587412587413,14.7485080988917,41.0059676044331,16.1555721765146,38.8182498130142,13.7426900584795,37.3538011695906,13.1135531135531,36.1172161172161
209551,"University of Oregon",20049,109,1123,411,2207,88,11759,1427,353,2572,4041,21,232,109,524,26,2447,331,63,288,1311,12,52,27,169,7,751,78,31,184,20538,102,1150,398,2065,91,12210,1362,318,2842,4133,16,238,75,530,20,2542,286,48,378,1440,6,65,24,166,8,783,90,24,274,20559,117,1103,412,1831,86,12678,1280,324,2728,3961,23,255,86,393,17,2391,307,38,451,1363,15,59,21,139,6,803,64,30,226,20797,109,1073,410,1677,99,13289,1210,294,2636,3959,21,225,87,416,20,2450,286,34,420,1498,7,55,22,144,3,862,75,53,277,20809,132,1113,392,1462,122,13909,1051,392,2236,4031,25,227,87,372,16,2563,296,17,428,1613,13,58,24,113,7,991,77,34,296,20623,156,1079,390,1265,148,14420,801,647,1717,4167,22,222,92,344,24,2908,273,20,262,1516,9,53,21,111,11,974,61,22,254,19528,178,1055,368,929,150,13967,776,709,1396,3978,22,224,86,301,20,2851,231,30,213,1568,16,62,26,100,4,1007,62,50,241,13.0580078806923,41.3486956955459,11.9924043236927,40.5492258252994,10.9100637190525,38.3335765358237,10.0351012165216,36.1013607731884,8.90960642029891,33.1587293959345,8.02502060805896,30.078068176308,6.64174518639902,28.4770585825481,15.6644394951745,39.4456817619401,14.6382772804258,38.4950399225744,12.0929058318606,39.6364554405453,12.7052285930791,38.1156857792372,11.3867526668321,36.4177623418507,10.4631629469642,30.2135829133669,9.72850678733032,28.3308195072901,14.9504195270786,42.7154843630816,13.1944444444444,45.625,11.7388114453412,41.0858400586941,11.0814419225634,42.456608811749,8.49349039057656,38.5616862988221,8.70712401055409,35.7519788918206,8.03571428571429,35.7780612244898
215293,"University of Pittsburgh-Pittsburgh Campus",19123,14,1888,1014,669,8,13876,717,222,715,3954,4,465,234,156,0,2710,183,46,156,817,0,31,47,41,1,634,28,9,26,18908,14,1700,934,601,10,14055,652,212,730,4014,3,411,179,146,3,2903,159,50,160,856,1,40,55,38,1,637,44,16,24,18757,10,1582,952,530,10,14181,581,208,703,3847,2,420,182,126,3,2837,132,41,104,881,0,35,56,32,0,671,31,17,39,18615,8,1400,1012,482,10,14302,527,257,617,3854,2,433,206,111,2,2822,130,36,112,887,0,29,39,29,0,728,21,14,27,18429,11,1182,1087,442,11,14313,482,341,560,3640,3,298,181,99,1,2831,123,18,86,924,0,35,55,33,1,710,22,25,43,18427,11,1096,1194,389,16,14343,378,513,487,3718,0,301,199,84,2,2867,113,31,121,955,2,33,56,30,1,734,21,30,48,18371,9,1000,1300,336,11,14457,248,643,367,3705,0,236,238,86,3,2910,103,61,68,897,0,27,45,29,1,700,16,33,46,8.80092035768446,27.4381634680751,8.11825682250899,25.6663845991115,7.90105027456416,24.3962254091806,8.02578565672844,23.1694869728713,8.29670627814857,22.3343643171089,8.59065501709448,22.163130189396,8.90533993794567,21.3053181644984,9.86342943854325,31.4618108244815,8.09666168410563,27.6781265570503,8.00623862750195,26.2542240707044,8.22522055007784,26.7773741567203,7.69230769230769,22.2252747252747,7.61161915008069,22.8886498117267,8.74493927125506,21.4574898785425,10.7711138310894,22.3990208078335,10.8644859813084,25.5841121495327,9.98864926220204,23.8365493757094,7.6662908680947,17.9255918827508,9.52380952380952,23.1601731601732,9.00523560209424,23.1413612565445,8.24972129319955,21.9620958751394
218663,"University of South Carolina-Columbia",25556,46,702,2301,1115,31,19438,933,258,732,5110,5,148,255,218,7,4195,179,41,62,1963,6,40,346,101,1,1300,93,32,44,25237,56,689,2390,1104,28,19241,925,245,559,5199,10,162,302,213,7,4210,190,42,63,2027,3,53,352,117,3,1332,95,40,32,24866,65,653,2450,1057,27,19059,868,207,480,4980,10,142,286,192,5,4075,175,42,53,1587,7,42,271,77,2,1069,68,22,29,24180,59,546,2456,974,26,18543,776,420,380,5046,9,131,311,216,6,4085,171,80,37,1353,5,23,205,69,4,910,58,65,14,23363,58,617,2511,921,21,18079,692,74,390,4625,9,133,318,201,1,3776,145,5,37,1770,6,45,315,100,3,1207,65,9,20,22556,61,570,2469,811,27,17474,663,98,383,4636,10,117,337,169,8,3798,152,1,44,1960,7,39,386,84,2,1354,59,9,20,21385,60,537,2309,702,27,16639,621,109,381,4469,7,123,310,135,4,3706,126,6,52,1672,5,29,307,80,0,1184,46,5,16,13.3667240569729,23.9395836594146,13.844751753378,23.7587668898839,14.1035952706507,23.3531730073192,14.1852770885029,23.3126550868486,14.689894277276,22.6169584385567,14.54158538748,22.5305905302359,14.0799625906009,22.1931260229133,9.25636007827789,17.9060665362035,9.90575110598192,19.0228890171187,9.59839357429719,18.1726907630522,10.443915973048,19.0447879508522,11.2216216216216,18.3567567567568,10.9145815358067,18.0759275237274,9.95748489594988,17.0731707317073,22.7712684666327,33.7748344370861,23.1376418352245,34.2871238283177,21.9281663516068,32.6402016383113,20.2512934220251,32.7420546932742,23.4463276836158,31.8079096045198,23.9795918367347,30.9183673469388,23.1459330143541,29.1866028708134
230764,"University of Utah",23789,109,1351,319,2852,104,16302,1132,540,1080,3601,12,217,44,490,24,2480,224,9,101,1893,7,58,29,229,12,1406,66,12,74,23794,119,1308,328,2582,147,16400,978,579,1353,3410,18,227,39,462,33,2345,195,18,73,1993,11,70,37,242,12,1432,94,18,77,23907,114,1293,322,2356,147,16576,850,673,1576,3151,12,212,46,438,26,2132,185,19,81,1703,10,66,22,174,8,1260,56,34,73,24492,130,1228,302,2230,144,17193,758,778,1729,3124,11,197,43,403,23,2057,166,19,205,1841,6,54,25,166,13,1418,67,27,65,24840,143,1197,316,2098,165,17922,635,760,1604,3494,11,190,36,392,32,2362,153,14,304,2017,5,56,24,199,6,1514,66,23,124,24297,148,1160,326,1784,164,17999,511,991,1214,3268,14,201,41,348,30,2250,126,36,222,2183,15,54,33,163,12,1682,64,28,132,23371,148,1094,309,1436,147,17730,355,1271,881,3110,18,169,46,243,27,2228,119,37,223,2166,13,58,29,144,13,1712,56,30,111,13.3296901929463,31.4725293202741,12.2299739430108,31.0750609397327,11.2017400761283,30.6646588865186,10.3380695737384,29.8015678588927,9.71819645732689,27.8502415458937,8.68419969543565,25.9208955838169,7.46651833468829,24.1367506739121,14.8292141071924,31.1302415995557,14.6920821114369,31.2316715542522,15.3602031101238,32.3389400190416,14.2765685019206,34.1549295774648,12.2495706926159,32.3983972524327,11.9033047735618,31.1505507955936,9.29260450160772,28.3601286173633,13.6291600633914,25.7263602746962,13.998996487707,28.1485198193678,11.5091015854375,26.0129183793306,10.3747963063552,22.9766431287344,11.0560237977194,24.9380267724343,8.97846999541915,22.9500687127806,7.9870729455217,20.9602954755309
234076,"University of Virginia-Main Campus",16331,17,2094,1054,1025,8,9712,718,927,776,3712,6,521,273,240,3,2131,146,221,171,667,2,67,36,60,1,384,32,49,36,16736,29,2020,1020,971,8,10165,730,934,859,3701,6,515,244,215,1,2114,160,256,190,655,1,59,41,48,0,402,31,41,32,16483,30,1952,994,953,7,10108,715,822,902,3724,1,483,237,244,2,2262,180,168,147,665,0,69,46,50,0,397,30,25,48,16087,32,1878,994,882,9,9829,658,864,941,3534,3,416,207,202,1,2149,155,200,201,671,0,71,40,45,0,406,33,48,28,15822,22,1808,1008,868,12,9431,602,1104,967,3397,7,384,188,171,0,2103,151,196,197,599,1,49,35,47,1,369,29,37,31,15762,25,1831,1122,824,19,9407,450,1096,988,3434,4,462,218,206,1,2086,157,78,222,621,1,45,35,45,1,389,24,35,46,15595,27,1792,1232,748,34,9381,275,1186,920,3243,3,446,224,174,0,1890,129,169,208,631,2,75,37,23,1,380,34,26,53,12.7303900557222,40.5302798358949,11.8965105162524,39.2626673040153,11.8121701146636,38.6762118546381,11.6615901038105,38.9009759433083,11.8569081026419,40.3931234989255,12.3461489658673,40.3184875015861,12.6963770439243,39.8461045206797,13.8200431034483,42.5915948275862,12.4020534990543,42.8803026209133,12.9162191192266,39.2588614393126,11.5732880588568,39.1907187323147,10.5681483662055,38.0924345010303,12.3471170646476,39.2545136866628,12.2725871107,41.7206290471785,14.3928035982009,42.4287856071964,13.587786259542,38.6259541984733,14.4360902255639,40.3007518796992,12.6676602086438,39.4932935916542,13.6894824707846,38.3973288814691,12.8824476650564,37.3590982286634,9.50871632329635,39.7781299524564
